@RELATION HOA_M6_LHipAngles_X

@ATTRIBUTE t0 NUMERIC
@ATTRIBUTE t1 NUMERIC
@ATTRIBUTE t2 NUMERIC
@ATTRIBUTE t3 NUMERIC
@ATTRIBUTE t4 NUMERIC
@ATTRIBUTE t5 NUMERIC
@ATTRIBUTE t6 NUMERIC
@ATTRIBUTE t7 NUMERIC
@ATTRIBUTE t8 NUMERIC
@ATTRIBUTE t9 NUMERIC
@ATTRIBUTE t10 NUMERIC
@ATTRIBUTE t11 NUMERIC
@ATTRIBUTE t12 NUMERIC
@ATTRIBUTE t13 NUMERIC
@ATTRIBUTE t14 NUMERIC
@ATTRIBUTE t15 NUMERIC
@ATTRIBUTE t16 NUMERIC
@ATTRIBUTE t17 NUMERIC
@ATTRIBUTE t18 NUMERIC
@ATTRIBUTE t19 NUMERIC
@ATTRIBUTE t20 NUMERIC
@ATTRIBUTE t21 NUMERIC
@ATTRIBUTE t22 NUMERIC
@ATTRIBUTE t23 NUMERIC
@ATTRIBUTE t24 NUMERIC
@ATTRIBUTE t25 NUMERIC
@ATTRIBUTE t26 NUMERIC
@ATTRIBUTE t27 NUMERIC
@ATTRIBUTE t28 NUMERIC
@ATTRIBUTE t29 NUMERIC
@ATTRIBUTE t30 NUMERIC
@ATTRIBUTE t31 NUMERIC
@ATTRIBUTE t32 NUMERIC
@ATTRIBUTE t33 NUMERIC
@ATTRIBUTE t34 NUMERIC
@ATTRIBUTE t35 NUMERIC
@ATTRIBUTE t36 NUMERIC
@ATTRIBUTE t37 NUMERIC
@ATTRIBUTE t38 NUMERIC
@ATTRIBUTE t39 NUMERIC
@ATTRIBUTE t40 NUMERIC
@ATTRIBUTE t41 NUMERIC
@ATTRIBUTE t42 NUMERIC
@ATTRIBUTE t43 NUMERIC
@ATTRIBUTE t44 NUMERIC
@ATTRIBUTE t45 NUMERIC
@ATTRIBUTE t46 NUMERIC
@ATTRIBUTE t47 NUMERIC
@ATTRIBUTE t48 NUMERIC
@ATTRIBUTE t49 NUMERIC
@ATTRIBUTE t50 NUMERIC
@ATTRIBUTE t51 NUMERIC
@ATTRIBUTE t52 NUMERIC
@ATTRIBUTE t53 NUMERIC
@ATTRIBUTE t54 NUMERIC
@ATTRIBUTE t55 NUMERIC
@ATTRIBUTE t56 NUMERIC
@ATTRIBUTE t57 NUMERIC
@ATTRIBUTE t58 NUMERIC
@ATTRIBUTE t59 NUMERIC
@ATTRIBUTE t60 NUMERIC
@ATTRIBUTE t61 NUMERIC
@ATTRIBUTE t62 NUMERIC
@ATTRIBUTE t63 NUMERIC
@ATTRIBUTE t64 NUMERIC
@ATTRIBUTE t65 NUMERIC
@ATTRIBUTE t66 NUMERIC
@ATTRIBUTE t67 NUMERIC
@ATTRIBUTE t68 NUMERIC
@ATTRIBUTE t69 NUMERIC
@ATTRIBUTE t70 NUMERIC
@ATTRIBUTE t71 NUMERIC
@ATTRIBUTE t72 NUMERIC
@ATTRIBUTE t73 NUMERIC
@ATTRIBUTE t74 NUMERIC
@ATTRIBUTE t75 NUMERIC
@ATTRIBUTE t76 NUMERIC
@ATTRIBUTE t77 NUMERIC
@ATTRIBUTE t78 NUMERIC
@ATTRIBUTE t79 NUMERIC
@ATTRIBUTE t80 NUMERIC
@ATTRIBUTE t81 NUMERIC
@ATTRIBUTE t82 NUMERIC
@ATTRIBUTE t83 NUMERIC
@ATTRIBUTE t84 NUMERIC
@ATTRIBUTE t85 NUMERIC
@ATTRIBUTE t86 NUMERIC
@ATTRIBUTE t87 NUMERIC
@ATTRIBUTE t88 NUMERIC
@ATTRIBUTE t89 NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE t91 NUMERIC
@ATTRIBUTE t92 NUMERIC
@ATTRIBUTE t93 NUMERIC
@ATTRIBUTE t94 NUMERIC
@ATTRIBUTE t95 NUMERIC
@ATTRIBUTE t96 NUMERIC
@ATTRIBUTE t97 NUMERIC
@ATTRIBUTE t98 NUMERIC
@ATTRIBUTE t99 NUMERIC
@ATTRIBUTE t100 NUMERIC
@ATTRIBUTE patients_class { HOA1, HOA100, HOA101, HOA102, HOA103, HOA104, HOA106, HOA107, HOA108, HOA11, HOA111, HOA112, HOA114, HOA115, HOA116, HOA117, HOA119, HOA12, HOA120, HOA14, HOA15, HOA17, HOA2, HOA20, HOA201, HOA21, HOA22, HOA23, HOA24, HOA25, HOA27, HOA29, HOA3, HOA30, HOA31, HOA33, HOA34, HOA35, HOA36, HOA37, HOA38, HOA39, HOA4, HOA40, HOA41, HOA42, HOA43, HOA45, HOA46, HOA47, HOA48, HOA5, HOA50, HOA52, HOA53, HOA54, HOA55, HOA56, HOA58, HOA59, HOA60, HOA61, HOA64, HOA66, HOA67, HOA68, HOA7, HOA70, HOA71, HOA72, HOA73, HOA74, HOA75, HOA76, HOA79, HOA80, HOA81, HOA82, HOA83, HOA84, HOA85, HOA86, HOA87, HOA88, HOA89, HOA91, HOA92, HOA93, HOA94, HOA96, HOA97, HOA98 }
@ATTRIBUTE OAside_class { L, R }
@ATTRIBUTE trial_class { Gait_Trial_1, Gait_Trial_10, Gait_Trial_11, Gait_Trial_12, Gait_Trial_13, Gait_Trial_14, Gait_Trial_15, Gait_Trial_16, Gait_Trial_17, Gait_Trial_18, Gait_Trial_19, Gait_Trial_2, Gait_Trial_20, Gait_Trial_21, Gait_Trial_22, Gait_Trial_23, Gait_Trial_24, Gait_Trial_25, Gait_Trial_26, Gait_Trial_27, Gait_Trial_28, Gait_Trial_29, Gait_Trial_3, Gait_Trial_30, Gait_Trial_31, Gait_Trial_32, Gait_Trial_4, Gait_Trial_5, Gait_Trial_6, Gait_Trial_7, Gait_Trial_8, Gait_Trial_9 }
@ATTRIBUTE cycle_class { 

@DATA
35.3077,35.0731,34.7524,34.3667,33.9406,33.4951,33.0416,32.5801,32.1022,31.5957,31.051,30.4648,29.8414,29.1917,28.5305,27.8724,27.2293,26.608,26.0101,25.4332,24.8724,24.3218,23.7759,23.2299,22.6798,22.1226,21.5558,20.9779,20.3891,19.7912,19.1882,18.586,17.992,17.4142,16.8606,16.3381,15.8519,15.4048,14.9968,14.625,14.2836,13.9646,13.6578,13.3524,13.0374,12.7032,12.3425,11.952,11.5335,11.0944,10.6488,10.217,9.8245,9.5,9.2728,9.1697,9.2123,9.4142,9.7801,10.306,10.9808,11.7886,12.7122,13.7345,14.8405,16.0174,17.2535,18.5374,19.8572,21.1996,22.5495,23.8899,25.2021,26.4663,27.6624,28.7714,29.7767,30.6656,31.4301,32.0679,32.582,32.981,33.2773,33.4877,33.6313,33.7295,33.8052,33.8825,33.9851,34.1349,34.3494,34.6367,34.9919,35.3947,35.8116,36.2026,36.5297,36.762,36.8763,36.8558,36.6907,HOA59,L,Marche14,Cycle_1
35.9449,35.6563,35.2663,34.7961,34.271,33.7133,33.1366,32.5444,31.933,31.296,30.6293,29.9335,29.2142,28.4813,27.7464,27.0201,26.3105,25.6223,24.9566,24.3122,23.6865,23.0768,22.4809,21.8971,21.3247,20.7636,20.2142,19.6776,19.1552,18.6491,18.1616,17.6951,17.2519,16.8342,16.4437,16.081,15.7458,15.4363,15.1489,14.8783,14.6176,14.3584,14.0915,13.8077,13.4984,13.1566,12.7779,12.3614,11.9107,11.4346,10.9479,10.4715,10.0313,9.6572,9.3802,9.2297,9.23,9.3975,9.7389,10.2505,10.9195,11.7263,12.6482,13.6629,14.7509,15.8965,17.0881,18.3161,19.5718,20.8452,22.1248,23.3966,24.6447,25.8516,26.9991,28.0697,29.048,29.9212,30.6815,31.3255,31.8552,32.277,32.6019,32.844,33.0203,33.1494,33.2508,33.3445,33.45,33.5858,33.767,34.002,34.2887,34.6109,34.9399,35.2389,35.4726,35.6126,35.6397,35.543,35.32,HOA59,L,Marche15,Cycle_1
36.2778,36.0842,35.8143,35.4945,35.152,34.807,34.4676,34.128,33.7725,33.3815,32.9378,32.4308,31.8584,31.2266,30.5464,29.8319,29.0962,28.3499,27.6006,26.8529,26.1096,25.3729,24.6449,23.9276,23.2228,22.5316,21.8544,21.1909,20.5406,19.9033,19.2791,18.6687,18.0739,17.4968,16.9396,16.4047,15.8936,15.4075,14.9462,14.508,14.0898,13.6868,13.2926,12.8998,12.5005,12.0878,11.6564,11.2044,10.7345,10.2548,9.7794,9.3282,8.9263,8.6016,8.3827,8.2962,8.3633,8.5977,9.0042,9.5782,10.3075,11.1746,12.1599,13.2439,14.4091,15.6403,16.924,18.2475,19.5978,20.9616,22.3241,23.6699,24.9829,26.2465,27.4445,28.5616,29.584,30.5006,31.3029,31.9866,32.5508,32.9987,33.337,33.5764,33.7314,33.82,33.8641,33.8885,33.9196,33.9834,34.1012,34.2856,34.5355,34.8349,35.1546,35.4589,35.7133,35.8887,35.9633,35.923,35.7628,HOA59,L,Marche16,Cycle_1
34.0533,33.8417,33.5261,33.1292,32.6789,32.1996,31.7056,31.1974,30.6647,30.0927,29.469,28.7884,28.0553,27.2827,26.489,25.6945,24.9178,24.1736,23.4718,22.8183,22.2153,21.6631,21.1597,20.7021,20.2856,19.9041,19.5508,19.2179,18.8982,18.5849,18.273,17.9594,17.643,17.3253,17.0093,16.6993,16.3998,16.1143,15.8445,15.5891,15.3438,15.1011,14.8512,14.5828,14.2847,13.9468,13.5618,13.1261,12.6413,12.1144,11.5594,10.9966,10.4524,9.9582,9.5477,9.254,9.1056,9.1239,9.32,9.6941,10.2365,10.9297,11.7524,12.6835,13.7049,14.8035,15.9711,17.2018,18.4902,19.8286,21.2051,22.6024,23.9979,25.3641,26.6703,27.8852,28.9797,29.9312,30.7263,31.3633,31.8513,32.2084,32.4579,32.6244,32.7314,32.7995,32.8468,32.8896,32.944,33.0257,33.1505,33.3299,33.5669,33.8512,34.1588,34.4566,34.7108,34.8937,34.985,34.9705,34.8433,HOA59,L,Marche17,Cycle_1
35.9801,35.6961,35.3091,34.8403,34.3129,33.7455,33.1472,32.5182,31.8533,31.1482,30.404,29.629,28.8384,28.0511,27.2863,26.559,25.878,25.2444,24.6524,24.0911,23.5474,23.0078,22.4612,21.8994,21.3185,20.7182,20.1018,19.4752,18.8468,18.2261,17.6236,17.0501,16.5157,16.0296,15.599,15.2282,14.9188,14.6686,14.4715,14.318,14.1953,14.0881,13.9799,13.8536,13.6936,13.4867,13.2234,12.8999,12.5183,12.0886,11.6279,11.1609,10.7186,10.3356,10.0477,9.8878,9.8828,10.0506,10.3987,10.924,11.6146,12.4523,13.416,14.4841,15.6372,16.8577,18.1303,19.4402,20.7726,22.111,23.4375,24.7325,25.9756,27.1467,28.2274,29.202,30.0594,30.7931,31.4025,31.8921,32.2712,32.5529,32.7535,32.8917,32.9882,33.0647,33.1434,33.2453,33.3885,33.5856,33.8417,34.1519,34.5007,34.8639,35.2123,35.5161,35.7494,35.8908,35.9239,35.8366,35.6232,HOA59,L,Marche18,Cycle_1
35.6735,35.3875,35.0192,34.5861,34.1068,33.5967,33.0648,32.5127,31.9369,31.3318,30.6941,30.0244,29.3281,28.6144,27.8944,27.1787,26.4759,25.7915,25.1282,24.4863,23.8649,23.2625,22.6771,22.1064,21.5483,21.0001,20.4599,19.926,19.3984,18.8784,18.3692,17.8754,17.4026,16.9567,16.5429,16.1651,15.8248,15.5204,15.2476,14.999,14.7649,14.5339,14.2941,14.0338,13.7429,13.4136,13.0415,12.6263,12.1732,11.6928,11.2024,10.7248,10.2884,9.9241,9.664,9.5372,9.567,9.7685,10.1462,10.6943,11.3983,12.2376,13.1894,14.2321,15.347,16.5189,17.7356,18.9855,20.2569,21.5369,22.8107,24.0617,25.2728,26.4262,27.505,28.4941,29.381,30.157,30.8175,31.3632,31.7995,32.137,32.3899,32.5756,32.7128,32.8207,32.9178,33.0223,33.1516,33.3218,33.5456,33.8293,34.1684,34.5462,34.9343,35.2988,35.6066,35.8295,35.9454,35.9379,35.798,HOA59,L,Marche19,Cycle_1
35.9329,35.6699,35.3101,34.8782,34.4014,33.9018,33.3918,32.8724,32.3357,31.7697,31.1645,30.5158,29.8269,29.1084,28.3752,27.6443,26.931,26.2473,25.6003,24.9931,24.4248,23.8915,23.3874,22.9051,22.4366,21.9741,21.5101,21.0391,20.5576,20.0658,19.5667,19.0667,18.5742,18.0987,17.6492,17.2328,16.8536,16.512,16.2047,15.9245,15.6612,15.4027,15.1353,14.8457,14.5216,14.1532,13.7346,13.2651,12.7501,12.2022,11.6409,11.0923,10.5878,10.1614,9.8467,9.6732,9.6628,9.8273,10.1669,10.6709,11.3199,12.0898,12.956,13.8968,14.8964,15.944,17.033,18.1588,19.3165,20.4992,21.6968,22.8957,24.0785,25.2246,26.3122,27.3197,28.2289,29.0265,29.7062,30.2689,30.7223,31.0792,31.3555,31.5696,31.7405,31.8878,32.0317,32.1922,32.3885,32.6375,32.9507,33.3303,33.7658,34.2321,34.6935,35.111,35.4515,35.6912,35.8163,35.8205,35.7047,HOA59,L,Marche20,Cycle_1
22.8939,22.9569,22.9749,22.9504,22.8877,22.7912,22.6646,22.51,22.3264,22.11,21.8543,21.5509,21.1914,20.7689,20.2802,19.7264,19.1143,18.4556,17.7653,17.0597,16.354,15.6604,14.9864,14.3358,13.7086,13.1028,12.5159,11.9462,11.3928,10.8567,10.3399,9.8454,9.376,8.9348,8.5234,8.1427,7.792,7.4695,7.172,6.8956,6.6357,6.3874,6.1453,5.9045,5.66,5.4075,5.1427,4.8629,4.5666,4.2539,3.9277,3.5928,3.2573,2.9314,2.627,2.3573,2.1357,1.9741,1.8826,1.868,1.9332,2.0767,2.2932,2.5739,2.908,3.2847,3.6949,4.1332,4.5984,5.0941,5.627,6.2049,6.8351,7.5216,8.2648,9.0601,9.8988,10.7686,11.6546,12.5406,13.4114,14.2528,15.054,15.8072,16.5084,17.1567,17.7543,18.3049,18.8141,19.2873,19.7302,20.1477,20.5439,20.9214,21.2815,21.624,21.9469,22.2472,22.5205,22.7617,22.9658,HOA52,L,Marche01,Cycle_1
23.5439,23.6943,23.7981,23.8523,23.8547,23.8039,23.6989,23.5391,23.3237,23.0521,22.7239,22.3397,21.9015,21.4136,20.8824,20.3165,19.7259,19.1208,18.5108,17.9037,17.3047,16.7169,16.1412,15.5773,15.0241,14.4809,13.9473,13.4236,12.9104,12.409,11.9209,11.4475,10.9897,10.5483,10.1231,9.7132,9.3171,8.9324,8.5561,8.1848,7.815,7.4429,7.0645,6.6762,6.2746,5.8567,5.4202,4.9637,4.4869,3.9911,3.479,2.955,2.4251,1.8968,1.3789,0.88121,0.41393,-0.012536,-0.38812,-0.70348,-0.95044,-1.1222,-1.2138,-1.222,-1.1455,-0.98451,-0.74084,-0.41713,-0.016493,0.45794,1.0033,1.617,2.2971,3.0413,3.8471,4.7111,5.6288,6.5942,7.6001,8.6374,9.6963,10.766,11.8353,12.8931,13.929,14.933,15.896,16.8098,17.667,18.4611,19.1866,19.8392,20.4157,20.9146,21.335,21.6777,21.9434,22.1339,22.2512,22.2981,22.2787,HOA52,L,Marche02,Cycle_1
22.7188,22.3007,21.8215,21.3014,20.7617,20.222,19.6979,19.1994,18.7307,18.2911,17.8768,17.4834,17.1075,16.7488,16.411,16.1008,15.8277,15.601,15.4279,15.31,15.2419,15.2104,15.1956,15.1736,15.1199,15.0135,14.8399,14.5923,14.2725,13.8888,13.4546,12.9856,12.4976,12.0046,11.5178,11.045,10.5902,10.1545,9.736,9.3313,8.9354,8.5429,8.1484,7.7474,7.3363,6.9128,6.4768,6.0301,5.577,5.1242,4.6805,4.257,3.8661,3.5212,3.2356,3.0217,2.8899,2.8472,2.8972,3.0382,3.2639,3.5628,3.9192,4.3147,4.7301,5.1484,5.5579,5.9548,6.3446,6.7411,7.1633,7.6314,8.1619,8.7654,9.4448,10.1959,11.0078,11.8655,12.7507,13.6446,14.529,15.3882,16.2103,16.9871,17.7145,18.3919,19.0211,19.6061,20.1513,20.6614,21.1403,21.591,22.0154,22.4138,22.7856,23.1287,23.4405,23.7173,23.9555,24.1515,24.3024,HOA52,L,Marche03,Cycle_1
22.6188,22.7619,22.8592,22.9075,22.9051,22.8518,22.7484,22.596,22.3955,22.1473,21.851,21.5064,21.1133,20.6729,20.1886,19.6659,19.1127,18.5384,17.9534,17.3668,16.7864,16.2169,15.6604,15.1165,14.5833,14.0583,13.5394,13.0253,12.5165,12.0148,11.5233,11.0466,10.5892,10.1558,9.75,9.3742,9.0288,8.7122,8.4208,8.1496,7.892,7.6412,7.3903,7.1327,6.863,6.5772,6.2729,5.9495,5.6079,5.2512,4.8839,4.5118,4.1424,3.7839,3.4454,3.1364,2.8663,2.644,2.4776,2.3731,2.3352,2.3658,2.4646,2.6288,2.8538,3.1342,3.4643,3.8394,4.257,4.717,5.2216,5.7748,6.3811,7.0442,7.7656,8.544,9.375,10.2507,11.1606,12.0922,13.0316,13.9645,14.8777,15.7595,16.6002,17.3931,18.134,18.8214,19.4558,20.0393,20.5754,21.0675,21.52,21.9363,22.3195,22.6717,22.9935,23.2845,23.5429,23.7658,23.9497,HOA52,L,Marche04,Cycle_1
23.12,23.1391,23.1209,23.0666,22.9773,22.8545,22.6995,22.5137,22.2987,22.056,21.7873,21.4943,21.1786,20.8422,20.4867,20.1138,19.7252,19.3226,18.9075,18.4813,18.0455,17.6011,17.1494,16.6914,16.228,15.7601,15.2882,14.8131,14.3354,13.8554,13.3736,12.8903,12.406,11.9209,11.4354,10.95,10.4652,9.9815,9.4999,9.0212,8.5465,8.0772,7.6149,7.1614,6.7188,6.2894,5.8756,5.4802,5.1061,4.7562,4.4336,4.1415,3.883,3.6611,3.4788,3.3388,3.2438,3.196,3.1976,3.2503,3.3557,3.5151,3.7292,3.9988,4.3241,4.7051,5.1413,5.6319,6.1756,6.7706,7.4145,8.1042,8.8362,9.6059,10.4087,11.2388,12.0903,12.9569,13.8318,14.7083,15.5798,16.4396,17.2814,18.0993,18.8877,19.6418,20.3572,21.0303,21.6577,22.237,22.7664,23.2443,23.67,24.0431,24.3635,24.6317,24.8484,25.0146,25.1313,25.1999,25.2221,HOA52,L,Marche05,Cycle_1
21.4208,21.5853,21.6934,21.7424,21.7323,21.6649,21.5436,21.3724,21.1549,20.894,20.5911,20.2473,19.8633,19.4408,18.9833,18.4965,17.9878,17.4663,16.9407,16.4187,15.9054,15.4034,14.9126,14.4311,13.9567,13.487,13.0209,12.5582,12.1002,11.649,11.2076,10.779,10.3662,9.9719,9.598,9.2456,8.9146,8.604,8.3115,8.0342,7.7683,7.5092,7.2523,6.9924,6.7243,6.443,6.1436,5.8222,5.4757,5.1026,4.7034,4.281,3.8406,3.3903,2.9405,2.5036,2.0935,1.7245,1.4106,1.1642,0.9953,0.9109,0.91421,1.0046,1.1777,1.4266,1.7422,2.1155,2.5388,3.0071,3.5195,4.0784,4.689,5.3576,6.0888,6.8845,7.7421,8.6546,9.6105,10.5948,11.5905,12.5796,13.5445,14.4699,15.3436,16.1571,16.9061,17.5899,18.2106,18.7724,19.28,19.7382,20.1505,20.5192,20.8455,21.1287,21.3672,21.5585,21.6999,21.7886,21.8232,HOA52,L,Marche06,Cycle_1
23.5051,23.6023,23.6583,23.6682,23.6288,23.5387,23.3981,23.2084,22.9719,22.6916,22.3713,22.0154,21.6293,21.2195,20.793,20.3572,19.9187,19.4827,19.0525,18.6287,18.2097,17.7925,17.3734,16.9488,16.5165,16.0755,15.6262,15.1704,14.7106,14.2503,13.7932,13.3431,12.9037,12.4781,12.0685,11.6759,11.3,10.939,10.5897,10.2479,9.9082,9.5652,9.2132,8.8469,8.4617,8.0541,7.622,7.1652,6.6852,6.1863,5.6748,5.1599,4.6529,4.1668,3.7162,3.3159,2.9805,2.7228,2.5532,2.4788,2.5025,2.6232,2.8352,3.1293,3.4937,3.916,4.3847,4.8912,5.4317,6.0072,6.6233,7.2882,8.0105,8.7968,9.6497,10.5669,11.5408,12.5589,13.6045,14.6583,15.6997,16.7087,17.6676,18.5619,19.3817,20.1217,20.7807,21.3616,21.87,22.3137,22.7014,23.0418,23.3427,23.6109,23.8513,24.0666,24.2576,24.4231,24.5601,24.6646,24.7315,HOA52,L,Marche07,Cycle_1
22.7122,22.9327,23.1166,23.2544,23.3377,23.3597,23.3157,23.2024,23.0185,22.7642,22.4415,22.0542,21.6079,21.1102,20.5705,19.9996,19.4091,18.8107,18.2149,17.6303,17.063,16.5161,15.99,15.4829,14.9917,14.5125,14.0415,13.5755,13.1121,12.6501,12.1891,11.7297,11.2734,10.822,10.3779,9.9432,9.5192,9.1066,8.7048,8.3119,7.9248,7.5394,7.1516,6.7568,6.3515,5.9333,5.5016,5.0577,4.6052,4.1502,3.7008,3.2675,2.8621,2.4978,2.1881,1.9461,1.7837,1.7103,1.7325,1.8527,2.0687,2.3739,2.7571,3.2037,3.6965,4.2184,4.7535,5.2899,5.8213,6.3476,6.8745,7.4123,7.9728,8.5673,9.2039,9.8864,10.614,11.3811,12.1781,12.9925,13.8097,14.6149,15.394,16.1351,16.8293,17.471,18.0587,18.594,19.081,19.5261,19.9363,20.3189,20.6804,21.0257,21.3582,21.6789,21.9871,22.2797,22.5526,22.8,23.016,HOA52,L,Marche08,Cycle_1
22.0747,22.2741,22.4452,22.5797,22.6697,22.7088,22.6921,22.6166,22.4811,22.2866,22.0358,21.7334,21.3854,20.9992,20.5825,20.1432,19.6885,19.2243,18.7553,18.284,17.8118,17.3383,16.8628,16.384,15.901,15.4133,14.921,14.425,13.927,13.429,12.9333,12.4428,11.9599,11.4874,11.027,10.5805,10.1485,9.7308,9.3261,8.9321,8.5458,8.1634,7.7807,7.3938,6.9988,6.5927,6.1735,5.7407,5.2953,4.8399,4.3794,3.92,3.47,3.0388,2.6374,2.2768,1.9688,1.7241,1.5527,1.4625,1.4592,1.5457,1.7217,1.9839,2.3263,2.7408,3.2183,3.7493,4.3257,4.9411,5.592,6.2773,6.998,7.7561,8.5529,9.3884,10.2598,11.1613,12.0844,13.0176,13.9481,14.8618,15.745,16.5849,17.3709,18.0955,18.7543,19.3466,19.8751,20.3452,20.7647,21.1423,21.487,21.8074,22.1102,22.4003,22.6796,22.9476,23.2012,23.4349,23.6415,HOA52,L,Marche09,Cycle_1
22.3315,22.5378,22.6833,22.7631,22.7754,22.7208,22.6019,22.4222,22.1848,21.8925,21.5469,21.1489,20.6998,20.2016,19.6586,19.0776,18.4677,17.84,17.206,16.576,15.9584,15.3583,14.7779,14.2169,13.6735,13.1453,12.6307,12.129,11.6409,11.1688,10.7162,10.2874,9.8874,9.5208,9.1914,8.9016,8.6521,8.4412,8.2648,8.1169,7.989,7.8713,7.7531,7.6231,7.4704,7.2854,7.0603,6.7896,6.4713,6.1066,5.7004,5.2614,4.8015,4.3352,3.8791,3.4506,3.067,2.7445,2.4967,2.334,2.2627,2.2843,2.3961,2.5908,2.8582,3.1865,3.5641,3.9818,4.4339,4.9195,5.4418,6.0068,6.6212,7.2904,8.0164,8.7971,9.6258,10.4915,11.3798,12.274,13.1565,14.0102,14.8203,15.5753,16.2678,16.8955,17.4605,17.969,18.4305,18.8562,19.2581,19.6473,20.0335,20.4231,20.8195,21.2228,21.6291,22.0317,22.4211,22.7866,23.1165,HOA52,L,Marche10,Cycle_1
22.5719,22.6491,22.6948,22.7031,22.6683,22.5862,22.4534,22.2688,22.0332,21.7492,21.4211,21.0542,20.6548,20.2289,19.7823,19.32,18.8459,18.3625,17.8715,17.3736,16.869,16.358,15.8411,15.3196,14.7954,14.2711,13.7496,13.2347,12.7296,12.238,11.7629,11.3071,10.8724,10.4599,10.0695,9.6996,9.3479,9.0104,8.6824,8.3587,8.0336,7.702,7.3594,7.0023,6.6288,6.2385,5.8327,5.4148,4.9893,4.5626,4.1418,3.7349,3.3503,2.9964,2.6811,2.4119,2.1948,2.035,1.9358,1.8995,1.9267,2.0172,2.1695,2.382,2.6532,2.9815,3.3661,3.8069,4.3039,4.8571,5.4662,6.1298,6.8451,7.6079,8.4127,9.2521,10.1179,11.0007,11.8912,12.7794,13.6562,14.513,15.342,16.1369,16.8924,17.6044,18.2701,18.8881,19.4579,19.9805,20.4577,20.8925,21.2881,21.6485,21.9768,22.2759,22.5472,22.7909,23.0058,23.1891,23.3371,HOA52,L,Marche11,Cycle_1
23.389,23.5151,23.5762,23.5684,23.4911,23.346,23.1371,22.8704,22.5521,22.189,21.7869,21.3513,20.8867,20.3977,19.8888,19.3653,18.8331,18.2985,17.7677,17.2464,16.7384,16.246,15.7692,15.3064,14.8547,14.4106,13.9704,13.5313,13.091,12.6486,12.204,11.7586,11.3145,10.8745,10.4414,10.0178,9.6054,9.2048,8.8153,8.4347,8.0594,7.6852,7.3072,6.9208,6.5217,6.107,5.6754,5.2272,4.7649,4.2931,3.8182,3.3478,2.8909,2.4568,2.0548,1.6938,1.3816,1.1251,0.92978,0.79978,0.73816,0.74693,0.82733,0.9802,1.206,1.5051,1.878,2.3247,2.8454,3.4391,4.104,4.8369,5.6329,6.4853,7.3859,8.3249,9.2915,10.2741,11.2613,12.2416,13.2046,14.141,15.043,15.9044,16.7207,17.4889,18.207,18.8743,19.4907,20.0567,20.5733,21.042,21.465,21.8445,22.1828,22.482,22.7436,22.9683,23.1557,23.305,23.4146,HOA52,L,Marche12,Cycle_1
24.8224,24.9504,25.0377,25.0803,25.0747,25.0179,24.9074,24.7411,24.5176,24.236,23.8963,23.4999,23.0497,22.5506,22.009,21.4329,20.831,20.2118,19.5829,18.9506,18.3195,17.6923,17.0706,16.4555,15.8476,15.2477,14.6569,14.0771,13.5101,12.9587,12.4252,11.9124,11.4226,10.9573,10.5174,10.1028,9.7121,9.3425,8.9903,8.6507,8.3183,7.9873,7.6519,7.3071,6.9487,6.574,6.1822,5.7747,5.3553,4.9306,4.5091,4.1018,3.721,3.3801,3.0922,2.8698,2.7231,2.6597,2.6836,2.795,2.9901,3.2612,3.5983,3.9892,4.4225,4.8878,5.3786,5.8926,6.4322,7.0032,7.614,8.2727,8.9856,9.7554,10.5805,11.4543,12.3658,13.3004,14.2408,15.1681,16.0641,16.9122,17.699,18.4146,19.0543,19.6176,20.1084,20.5342,20.9045,21.2311,21.5251,21.7971,22.0559,22.3075,22.5552,22.799,23.0364,23.2622,23.4698,23.6521,23.8021,HOA52,L,Marche13,Cycle_1
22.6287,22.6439,22.6208,22.5555,22.4459,22.2918,22.0953,21.8604,21.5927,21.2989,20.9861,20.6615,20.3315,20.001,19.6737,19.3513,19.0334,18.7182,18.4021,18.0805,17.7489,17.4025,17.0377,16.6522,16.245,15.8166,15.3689,14.905,14.4289,13.9453,13.4595,12.9769,12.5029,12.042,11.5976,11.1716,10.7642,10.3735,9.9961,9.6269,9.26,8.889,8.5077,8.1103,7.6923,7.2504,6.7828,6.2895,5.7723,5.2348,4.6822,4.1218,3.5625,3.015,2.4915,2.0055,1.5712,1.203,0.91445,0.71759,0.62151,0.63165,0.74903,0.96983,1.2856,1.6838,2.1494,2.6665,3.2206,3.8008,4.4011,5.0219,5.6684,6.3497,7.0751,7.8518,8.6832,9.5674,10.4973,11.4618,12.4469,13.4366,14.4151,15.3673,16.2802,17.1438,17.951,18.698,19.384,20.0105,20.5807,21.0991,21.5701,21.9979,22.3858,22.7356,23.0478,23.3211,23.5531,23.7403,23.879,HOA52,L,Marche14,Cycle_1
