@RELATION HEA_M0_LHipAngles_X

@ATTRIBUTE t0 NUMERIC
@ATTRIBUTE t1 NUMERIC
@ATTRIBUTE t2 NUMERIC
@ATTRIBUTE t3 NUMERIC
@ATTRIBUTE t4 NUMERIC
@ATTRIBUTE t5 NUMERIC
@ATTRIBUTE t6 NUMERIC
@ATTRIBUTE t7 NUMERIC
@ATTRIBUTE t8 NUMERIC
@ATTRIBUTE t9 NUMERIC
@ATTRIBUTE t10 NUMERIC
@ATTRIBUTE t11 NUMERIC
@ATTRIBUTE t12 NUMERIC
@ATTRIBUTE t13 NUMERIC
@ATTRIBUTE t14 NUMERIC
@ATTRIBUTE t15 NUMERIC
@ATTRIBUTE t16 NUMERIC
@ATTRIBUTE t17 NUMERIC
@ATTRIBUTE t18 NUMERIC
@ATTRIBUTE t19 NUMERIC
@ATTRIBUTE t20 NUMERIC
@ATTRIBUTE t21 NUMERIC
@ATTRIBUTE t22 NUMERIC
@ATTRIBUTE t23 NUMERIC
@ATTRIBUTE t24 NUMERIC
@ATTRIBUTE t25 NUMERIC
@ATTRIBUTE t26 NUMERIC
@ATTRIBUTE t27 NUMERIC
@ATTRIBUTE t28 NUMERIC
@ATTRIBUTE t29 NUMERIC
@ATTRIBUTE t30 NUMERIC
@ATTRIBUTE t31 NUMERIC
@ATTRIBUTE t32 NUMERIC
@ATTRIBUTE t33 NUMERIC
@ATTRIBUTE t34 NUMERIC
@ATTRIBUTE t35 NUMERIC
@ATTRIBUTE t36 NUMERIC
@ATTRIBUTE t37 NUMERIC
@ATTRIBUTE t38 NUMERIC
@ATTRIBUTE t39 NUMERIC
@ATTRIBUTE t40 NUMERIC
@ATTRIBUTE t41 NUMERIC
@ATTRIBUTE t42 NUMERIC
@ATTRIBUTE t43 NUMERIC
@ATTRIBUTE t44 NUMERIC
@ATTRIBUTE t45 NUMERIC
@ATTRIBUTE t46 NUMERIC
@ATTRIBUTE t47 NUMERIC
@ATTRIBUTE t48 NUMERIC
@ATTRIBUTE t49 NUMERIC
@ATTRIBUTE t50 NUMERIC
@ATTRIBUTE t51 NUMERIC
@ATTRIBUTE t52 NUMERIC
@ATTRIBUTE t53 NUMERIC
@ATTRIBUTE t54 NUMERIC
@ATTRIBUTE t55 NUMERIC
@ATTRIBUTE t56 NUMERIC
@ATTRIBUTE t57 NUMERIC
@ATTRIBUTE t58 NUMERIC
@ATTRIBUTE t59 NUMERIC
@ATTRIBUTE t60 NUMERIC
@ATTRIBUTE t61 NUMERIC
@ATTRIBUTE t62 NUMERIC
@ATTRIBUTE t63 NUMERIC
@ATTRIBUTE t64 NUMERIC
@ATTRIBUTE t65 NUMERIC
@ATTRIBUTE t66 NUMERIC
@ATTRIBUTE t67 NUMERIC
@ATTRIBUTE t68 NUMERIC
@ATTRIBUTE t69 NUMERIC
@ATTRIBUTE t70 NUMERIC
@ATTRIBUTE t71 NUMERIC
@ATTRIBUTE t72 NUMERIC
@ATTRIBUTE t73 NUMERIC
@ATTRIBUTE t74 NUMERIC
@ATTRIBUTE t75 NUMERIC
@ATTRIBUTE t76 NUMERIC
@ATTRIBUTE t77 NUMERIC
@ATTRIBUTE t78 NUMERIC
@ATTRIBUTE t79 NUMERIC
@ATTRIBUTE t80 NUMERIC
@ATTRIBUTE t81 NUMERIC
@ATTRIBUTE t82 NUMERIC
@ATTRIBUTE t83 NUMERIC
@ATTRIBUTE t84 NUMERIC
@ATTRIBUTE t85 NUMERIC
@ATTRIBUTE t86 NUMERIC
@ATTRIBUTE t87 NUMERIC
@ATTRIBUTE t88 NUMERIC
@ATTRIBUTE t89 NUMERIC
@ATTRIBUTE t90 NUMERIC
@ATTRIBUTE t91 NUMERIC
@ATTRIBUTE t92 NUMERIC
@ATTRIBUTE t93 NUMERIC
@ATTRIBUTE t94 NUMERIC
@ATTRIBUTE t95 NUMERIC
@ATTRIBUTE t96 NUMERIC
@ATTRIBUTE t97 NUMERIC
@ATTRIBUTE t98 NUMERIC
@ATTRIBUTE t99 NUMERIC
@ATTRIBUTE t100 NUMERIC
@ATTRIBUTE patients_class { HEA121, HEA122, HEA123, HEA124, HEA125, HEA126, HEA127, HEA128, HEA129, HEA130, HEA131, HEA132, HEA133, HEA134, HEA135, HEA136, HEA137, HEA138, HEA139, HEA140, HEA141, HEA142, HEA143, HEA144, HEA145, HEA146, HEA147, HEA148, HEA149, HEA150, HEA151, HEA152, HEA153, HEA154, HEA155, HEA156, HEA157, HEA158, HEA159, HEA160, HEA161, HEA162, HEA163, HEA164, HEA165, HEA166, HEA167, HEA168, HEA169, HEA170, HEA171, HEA172, HEA173, HEA174, HEA175, HEA176, HEA177, HEA178, HEA179, HEA180, HEA181, HEA182, HEA183, HEA184, HEA185, HEA186, HEA187, HEA188, HEA189, HEA190, HEA191, HEA192, HEA193, HEA194, HEA195, HEA196, HEA197, HEA198, HEA199, HEA200, HOA1, HOA102, HOA106, HOA107, HOA108, HOA110, HOA111, HOA116, HOA119, HOA120, HOA13, HOA14, HOA15, HOA17, HOA2, HOA201, HOA25, HOA26, HOA30, HOA33, HOA35, HOA36, HOA38, HOA39, HOA40, HOA41, HOA42, HOA44, HOA46, HOA50, HOA54, HOA55, HOA60, HOA61, HOA66, HOA70, HOA71, HOA82, HOA86, HOA9, HOA91, HOA92, HOA93, HOA94, HOA97 }
@ATTRIBUTE OAside_class { L, N, R }
@ATTRIBUTE trial_class { Gait_Trial_1, Gait_Trial_10, Gait_Trial_11, Gait_Trial_12, Gait_Trial_13, Gait_Trial_14, Gait_Trial_15, Gait_Trial_16, Gait_Trial_17, Gait_Trial_18, Gait_Trial_19, Gait_Trial_2, Gait_Trial_20, Gait_Trial_21, Gait_Trial_22, Gait_Trial_23, Gait_Trial_24, Gait_Trial_25, Gait_Trial_26, Gait_Trial_27, Gait_Trial_28, Gait_Trial_29, Gait_Trial_3, Gait_Trial_30, Gait_Trial_31, Gait_Trial_4, Gait_Trial_5, Gait_Trial_6, Gait_Trial_7, Gait_Trial_8, Gait_Trial_9 }
@ATTRIBUTE cycle_class { Cycle_1, Cycle_2, Cycle_3, Cycle_4, Cycle_5, Cycle_6, Cycle_7 }

@DATA
-11.1492,-11.7258,-12.2238,-12.6298,-12.9299,-13.1103,-13.1573,-13.0575,-12.7977,-12.3651,-11.7475,-10.9336,-9.9145,-8.6845,-7.2426,-5.5935,-3.7481,-1.7235,0.458,2.7692,5.1793,7.6545,10.1589,12.6553,15.1062,17.4749,19.7277,21.8348,23.7718,25.5208,27.0704,28.416,29.5591,30.5072,31.2728,31.8728,32.3279,32.66,32.8909,33.0388,33.1158,33.1265,33.0694,32.9411,32.7414,32.4762,32.1583,31.8037,31.4288,31.047,30.6666,30.2903,29.9155,29.5345,29.1359,28.7053,28.2271,27.6864,27.0712,26.3753,25.6005,24.7572,23.8629,22.94,22.0112,21.0968,20.2112,19.3619,18.5488,17.7651,16.9988,16.2347,15.4568,14.6504,13.8038,12.91,11.9668,10.9771,9.9482,8.8906,7.8165,6.7384,5.6673,4.6123,3.5795,2.5722,1.5911,0.63529,-0.29727,-1.2089,-2.1014,-2.9762,-3.8334,-4.6724,-5.4916,-6.2888,-7.0609,-7.8044,-8.5152,-9.1884,-9.8177,HEA179,N,Marche16,Cycle_3
-10.5173,-11.0519,-11.5308,-11.9443,-12.28,-12.5233,-12.658,-12.6663,-12.5294,-12.2275,-11.7406,-11.0493,-10.1365,-8.9908,-7.6086,-5.9961,-4.1695,-2.1539,0.01963,2.3163,4.7002,7.136,9.5894,12.0276,14.4188,16.7328,18.9412,21.018,22.9403,24.6898,26.2528,27.621,28.7917,29.7677,30.5584,31.1795,31.6528,32.0059,32.269,32.4696,32.626,32.7418,32.8051,32.7966,32.7017,32.5181,32.2563,31.9333,31.5663,31.1681,30.7462,30.3039,29.8432,29.3676,28.8827,28.3958,27.9124,27.4328,26.9494,26.4472,25.9068,25.31,24.6456,23.9126,23.1198,22.2836,21.4231,20.5558,19.6942,18.8442,18.0043,17.1672,16.3221,15.4577,14.5652,13.6406,12.6852,11.7051,10.7097,9.7091,8.7122,7.7248,6.7487,5.7818,4.819,3.8536,2.8796,1.8925,0.89113,-0.12178,-1.14,-2.1544,-3.154,-4.1275,-5.0648,-5.9571,-6.7977,-7.5816,-8.3049,-8.9645,-9.5571,HEA179,N,Marche17,Cycle_1
-10.5173,-11.0519,-11.5308,-11.9443,-12.28,-12.5233,-12.658,-12.6663,-12.5294,-12.2275,-11.7406,-11.0493,-10.1365,-8.9908,-7.6086,-5.9961,-4.1695,-2.1539,0.01963,2.3163,4.7002,7.136,9.5894,12.0276,14.4188,16.7328,18.9412,21.018,22.9403,24.6898,26.2528,27.621,28.7917,29.7677,30.5584,31.1795,31.6528,32.0059,32.269,32.4696,32.626,32.7418,32.8051,32.7966,32.7017,32.5181,32.2563,31.9333,31.5663,31.1681,30.7462,30.3039,29.8432,29.3676,28.8827,28.3958,27.9124,27.4328,26.9494,26.4472,25.9068,25.31,24.6456,23.9126,23.1198,22.2836,21.4231,20.5558,19.6942,18.8442,18.0043,17.1672,16.3221,15.4577,14.5652,13.6406,12.6852,11.7051,10.7097,9.7091,8.7122,7.7248,6.7487,5.7818,4.819,3.8536,2.8796,1.8925,0.89113,-0.12178,-1.14,-2.1544,-3.154,-4.1275,-5.0648,-5.9571,-6.7977,-7.5816,-8.3049,-8.9645,-9.5571,HEA179,N,Marche17,Cycle_2
-10.4398,-11.1074,-11.6952,-12.19,-12.577,-12.8411,-12.9674,-12.9415,-12.7497,-12.3784,-11.8141,-11.044,-10.0574,-8.8484,-7.4186,-5.7788,-3.9487,-1.9544,0.1742,2.4061,4.7106,7.0575,9.4161,11.7544,14.0396,16.2389,18.3217,20.2613,22.0368,23.6341,25.0459,26.2707,27.312,28.1775,28.8787,29.4306,29.8525,30.1669,30.3982,30.5686,30.6932,30.7759,30.8095,30.7833,30.6922,30.5424,30.3494,30.1312,29.9013,29.6645,29.4172,29.1501,28.8523,28.5159,28.1392,27.7261,27.2837,26.8168,26.3231,25.7921,25.2081,24.557,23.8339,23.0474,22.2179,21.3727,20.538,19.733,18.9658,18.2331,17.5222,16.8144,16.09,15.3316,14.5274,13.6722,12.767,11.8188,10.838,9.8371,8.8284,7.8224,6.8262,5.8438,4.8755,3.9193,2.9718,2.03,1.0921,0.15842,-0.76828,-1.6834,-2.5807,-3.4537,-4.296,-5.1023,-5.8691,-6.5953,-7.2814,-7.9296,-8.5425,HEA179,N,Marche18,Cycle_1
-10.4398,-11.1074,-11.6952,-12.19,-12.577,-12.8411,-12.9674,-12.9415,-12.7497,-12.3784,-11.8141,-11.044,-10.0574,-8.8484,-7.4186,-5.7788,-3.9487,-1.9544,0.1742,2.4061,4.7106,7.0575,9.4161,11.7544,14.0396,16.2389,18.3217,20.2613,22.0368,23.6341,25.0459,26.2707,27.312,28.1775,28.8787,29.4306,29.8525,30.1669,30.3982,30.5686,30.6932,30.7759,30.8095,30.7833,30.6922,30.5424,30.3494,30.1312,29.9013,29.6645,29.4172,29.1501,28.8523,28.5159,28.1392,27.7261,27.2837,26.8168,26.3231,25.7921,25.2081,24.557,23.8339,23.0474,22.2179,21.3727,20.538,19.733,18.9658,18.2331,17.5222,16.8144,16.09,15.3316,14.5274,13.6722,12.767,11.8188,10.838,9.8371,8.8284,7.8224,6.8262,5.8438,4.8755,3.9193,2.9718,2.03,1.0921,0.15842,-0.76828,-1.6834,-2.5807,-3.4537,-4.296,-5.1023,-5.8691,-6.5953,-7.2814,-7.9296,-8.5425,HEA179,N,Marche18,Cycle_2
-10.4398,-11.1074,-11.6952,-12.19,-12.577,-12.8411,-12.9674,-12.9415,-12.7497,-12.3784,-11.8141,-11.044,-10.0574,-8.8484,-7.4186,-5.7788,-3.9487,-1.9544,0.1742,2.4061,4.7106,7.0575,9.4161,11.7544,14.0396,16.2389,18.3217,20.2613,22.0368,23.6341,25.0459,26.2707,27.312,28.1775,28.8787,29.4306,29.8525,30.1669,30.3982,30.5686,30.6932,30.7759,30.8095,30.7833,30.6922,30.5424,30.3494,30.1312,29.9013,29.6645,29.4172,29.1501,28.8523,28.5159,28.1392,27.7261,27.2837,26.8168,26.3231,25.7921,25.2081,24.557,23.8339,23.0474,22.2179,21.3727,20.538,19.733,18.9658,18.2331,17.5222,16.8144,16.09,15.3316,14.5274,13.6722,12.767,11.8188,10.838,9.8371,8.8284,7.8224,6.8262,5.8438,4.8755,3.9193,2.9718,2.03,1.0921,0.15842,-0.76828,-1.6834,-2.5807,-3.4537,-4.296,-5.1023,-5.8691,-6.5953,-7.2814,-7.9296,-8.5425,HEA179,N,Marche18,Cycle_3
-9.7439,-10.3298,-10.8562,-11.3159,-11.6994,-11.9946,-12.1874,-12.2625,-12.2026,-11.9895,-11.603,-11.0226,-10.2288,-9.2064,-7.9477,-6.4554,-4.7436,-2.8368,-0.76677,1.4294,3.7131,6.0457,8.39,10.711,12.9765,15.1577,17.2297,19.1723,20.97,22.612,24.0918,25.4061,26.5545,27.5393,28.3662,29.0447,29.5895,30.0202,30.3598,30.6316,30.8533,31.0322,31.1628,31.2318,31.227,31.1455,30.9948,30.7896,30.5458,30.2756,29.9862,29.6794,29.3541,29.0081,28.6401,28.2501,27.8383,27.4026,26.9374,26.4331,25.8788,25.2677,24.6007,23.8892,23.1514,22.4084,21.6775,20.969,20.2851,19.6205,18.965,18.3049,17.6258,16.9145,16.161,15.3602,14.5122,13.6216,12.6962,11.7445,10.7741,9.7905,8.7958,7.7893,6.7678,5.7269,4.6622,3.5707,2.452,1.3089,0.14784,-1.0208,-2.1841,-3.3269,-4.4341,-5.4921,-6.49,-7.4206,-8.2809,-9.0705,-9.7909,HEA179,N,Marche19,Cycle_1
-9.7439,-10.3298,-10.8562,-11.3159,-11.6994,-11.9946,-12.1874,-12.2625,-12.2026,-11.9895,-11.603,-11.0226,-10.2288,-9.2064,-7.9477,-6.4554,-4.7436,-2.8368,-0.76677,1.4294,3.7131,6.0457,8.39,10.711,12.9765,15.1577,17.2297,19.1723,20.97,22.612,24.0918,25.4061,26.5545,27.5393,28.3662,29.0447,29.5895,30.0202,30.3598,30.6316,30.8533,31.0322,31.1628,31.2318,31.227,31.1455,30.9948,30.7896,30.5458,30.2756,29.9862,29.6794,29.3541,29.0081,28.6401,28.2501,27.8383,27.4026,26.9374,26.4331,25.8788,25.2677,24.6007,23.8892,23.1514,22.4084,21.6775,20.969,20.2851,19.6205,18.965,18.3049,17.6258,16.9145,16.161,15.3602,14.5122,13.6216,12.6962,11.7445,10.7741,9.7905,8.7958,7.7893,6.7678,5.7269,4.6622,3.5707,2.452,1.3089,0.14784,-1.0208,-2.1841,-3.3269,-4.4341,-5.4921,-6.49,-7.4206,-8.2809,-9.0705,-9.7909,HEA179,N,Marche19,Cycle_2
-9.7439,-10.3298,-10.8562,-11.3159,-11.6994,-11.9946,-12.1874,-12.2625,-12.2026,-11.9895,-11.603,-11.0226,-10.2288,-9.2064,-7.9477,-6.4554,-4.7436,-2.8368,-0.76677,1.4294,3.7131,6.0457,8.39,10.711,12.9765,15.1577,17.2297,19.1723,20.97,22.612,24.0918,25.4061,26.5545,27.5393,28.3662,29.0447,29.5895,30.0202,30.3598,30.6316,30.8533,31.0322,31.1628,31.2318,31.227,31.1455,30.9948,30.7896,30.5458,30.2756,29.9862,29.6794,29.3541,29.0081,28.6401,28.2501,27.8383,27.4026,26.9374,26.4331,25.8788,25.2677,24.6007,23.8892,23.1514,22.4084,21.6775,20.969,20.2851,19.6205,18.965,18.3049,17.6258,16.9145,16.161,15.3602,14.5122,13.6216,12.6962,11.7445,10.7741,9.7905,8.7958,7.7893,6.7678,5.7269,4.6622,3.5707,2.452,1.3089,0.14784,-1.0208,-2.1841,-3.3269,-4.4341,-5.4921,-6.49,-7.4206,-8.2809,-9.0705,-9.7909,HEA179,N,Marche19,Cycle_3
-8.362,-9.0362,-9.6571,-10.2127,-10.6887,-11.0693,-11.3374,-11.4751,-11.4647,-11.288,-10.9274,-10.3653,-9.5858,-8.5766,-7.3319,-5.8549,-4.159,-2.2668,-0.20893,1.9796,4.2617,6.6005,8.9607,11.3096,13.6167,15.8543,17.9966,20.0208,21.9073,23.6405,25.2091,26.6058,27.827,28.8725,29.7446,30.4488,30.9941,31.3934,31.6637,31.8248,31.8964,31.8952,31.8311,31.7077,31.5266,31.2927,31.0183,30.7215,30.4213,30.1326,29.863,29.6117,29.372,29.1335,28.886,28.621,28.3329,28.0175,27.6693,27.2799,26.8382,26.3329,25.7576,25.1135,24.411,23.6667,22.8996,22.1262,21.3574,20.5966,19.8399,19.0782,18.2991,17.49,16.6399,15.7411,14.7899,13.7871,12.7377,11.6498,10.5339,9.4013,8.2632,7.129,6.0057,4.8976,3.8061,2.7304,1.6684,0.61798,-0.4223,-1.4522,-2.4694,-3.4689,-4.4428,-5.3807,-6.2692,-7.093,-7.8359,-8.4822,-9.0181,HEA179,N,Marche20,Cycle_1
-8.362,-9.0362,-9.6571,-10.2127,-10.6887,-11.0693,-11.3374,-11.4751,-11.4647,-11.288,-10.9274,-10.3653,-9.5858,-8.5766,-7.3319,-5.8549,-4.159,-2.2668,-0.20893,1.9796,4.2617,6.6005,8.9607,11.3096,13.6167,15.8543,17.9966,20.0208,21.9073,23.6405,25.2091,26.6058,27.827,28.8725,29.7446,30.4488,30.9941,31.3934,31.6637,31.8248,31.8964,31.8952,31.8311,31.7077,31.5266,31.2927,31.0183,30.7215,30.4213,30.1326,29.863,29.6117,29.372,29.1335,28.886,28.621,28.3329,28.0175,27.6693,27.2799,26.8382,26.3329,25.7576,25.1135,24.411,23.6667,22.8996,22.1262,21.3574,20.5966,19.8399,19.0782,18.2991,17.49,16.6399,15.7411,14.7899,13.7871,12.7377,11.6498,10.5339,9.4013,8.2632,7.129,6.0057,4.8976,3.8061,2.7304,1.6684,0.61798,-0.4223,-1.4522,-2.4694,-3.4689,-4.4428,-5.3807,-6.2692,-7.093,-7.8359,-8.4822,-9.0181,HEA179,N,Marche20,Cycle_2
-8.362,-9.0362,-9.6571,-10.2127,-10.6887,-11.0693,-11.3374,-11.4751,-11.4647,-11.288,-10.9274,-10.3653,-9.5858,-8.5766,-7.3319,-5.8549,-4.159,-2.2668,-0.20893,1.9796,4.2617,6.6005,8.9607,11.3096,13.6167,15.8543,17.9966,20.0208,21.9073,23.6405,25.2091,26.6058,27.827,28.8725,29.7446,30.4488,30.9941,31.3934,31.6637,31.8248,31.8964,31.8952,31.8311,31.7077,31.5266,31.2927,31.0183,30.7215,30.4213,30.1326,29.863,29.6117,29.372,29.1335,28.886,28.621,28.3329,28.0175,27.6693,27.2799,26.8382,26.3329,25.7576,25.1135,24.411,23.6667,22.8996,22.1262,21.3574,20.5966,19.8399,19.0782,18.2991,17.49,16.6399,15.7411,14.7899,13.7871,12.7377,11.6498,10.5339,9.4013,8.2632,7.129,6.0057,4.8976,3.8061,2.7304,1.6684,0.61798,-0.4223,-1.4522,-2.4694,-3.4689,-4.4428,-5.3807,-6.2692,-7.093,-7.8359,-8.4822,-9.0181,HEA179,N,Marche20,Cycle_3
-18.5377,-19.0395,-19.5055,-19.9148,-20.2414,-20.4556,-20.5264,-20.4255,-20.1308,-19.6302,-18.9225,-18.0158,-16.9233,-15.6597,-14.2382,-12.6699,-10.9671,-9.1463,-7.231,-5.2531,-3.2502,-1.2619,0.6752,2.5326,4.2927,5.9495,7.5059,8.9695,10.3467,11.6383,12.8374,13.9296,14.8955,15.7146,16.3692,16.8481,17.1491,17.2793,17.2553,17.1008,16.8442,16.5165,16.148,15.7671,15.3975,15.0576,14.7591,14.5062,14.2959,14.1196,13.9649,13.8194,13.6737,13.5246,13.375,13.2315,13.0985,12.9723,12.8381,12.6703,12.4388,12.1162,11.6849,11.1409,10.4939,9.7642,8.9771,8.156,7.3172,6.4656,5.5954,4.693,3.7421,2.7301,1.6523,0.51415,-0.66933,-1.8762,-3.0819,-4.2629,-5.4001,-6.4802,-7.4959,-8.4453,-9.3312,-10.1589,-10.9359,-11.6703,-12.3701,-13.0426,-13.6941,-14.3302,-14.9556,-15.5741,-16.1886,-16.8,-17.4073,-18.0063,-18.5893,-19.1445,-19.657,HEA127,N,marche01,Cycle_1
-18.5377,-19.0395,-19.5055,-19.9148,-20.2414,-20.4556,-20.5264,-20.4255,-20.1308,-19.6302,-18.9225,-18.0158,-16.9233,-15.6597,-14.2382,-12.6699,-10.9671,-9.1463,-7.231,-5.2531,-3.2502,-1.2619,0.6752,2.5326,4.2927,5.9495,7.5059,8.9695,10.3467,11.6383,12.8374,13.9296,14.8955,15.7146,16.3692,16.8481,17.1491,17.2793,17.2553,17.1008,16.8442,16.5165,16.148,15.7671,15.3975,15.0576,14.7591,14.5062,14.2959,14.1196,13.9649,13.8194,13.6737,13.5246,13.375,13.2315,13.0985,12.9723,12.8381,12.6703,12.4388,12.1162,11.6849,11.1409,10.4939,9.7642,8.9771,8.156,7.3172,6.4656,5.5954,4.693,3.7421,2.7301,1.6523,0.51415,-0.66933,-1.8762,-3.0819,-4.2629,-5.4001,-6.4802,-7.4959,-8.4453,-9.3312,-10.1589,-10.9359,-11.6703,-12.3701,-13.0426,-13.6941,-14.3302,-14.9556,-15.5741,-16.1886,-16.8,-17.4073,-18.0063,-18.5893,-19.1445,-19.657,HEA127,N,marche01,Cycle_2
-19.8347,-20.2715,-20.6269,-20.8856,-21.0318,-21.0503,-20.9263,-20.6468,-20.2005,-19.5787,-18.7759,-17.7899,-16.6227,-15.2805,-13.7738,-12.1179,-10.3321,-8.4398,-6.4675,-4.4438,-2.3984,-0.36061,1.6414,3.5819,5.4376,7.1884,8.8168,10.3084,11.651,12.8351,13.854,14.7036,15.3835,15.897,16.2512,16.4575,16.5309,16.4896,16.3541,16.1463,15.888,15.6003,15.3021,15.0095,14.735,14.4865,14.2678,14.0783,13.9135,13.7664,13.628,13.4889,13.3398,13.1725,12.9796,12.755,12.4932,12.1888,11.8369,11.4328,10.9724,10.4527,9.8724,9.2322,8.5344,7.7835,6.9849,6.1448,5.2693,4.3645,3.4358,2.4881,1.5259,0.55388,-0.42308,-1.3997,-2.3701,-3.3286,-4.2689,-5.1859,-6.0747,-6.932,-7.7557,-8.5452,-9.3015,-10.0267,-10.7239,-11.397,-12.0502,-12.6877,-13.3132,-13.9302,-14.541,-15.1471,-15.7485,-16.3439,-16.93,-17.5016,-18.0515,-18.5702,-19.0463,HEA127,N,marche02,Cycle_1
-19.8347,-20.2715,-20.6269,-20.8856,-21.0318,-21.0503,-20.9263,-20.6468,-20.2005,-19.5787,-18.7759,-17.7899,-16.6227,-15.2805,-13.7738,-12.1179,-10.3321,-8.4398,-6.4675,-4.4438,-2.3984,-0.36061,1.6414,3.5819,5.4376,7.1884,8.8168,10.3084,11.651,12.8351,13.854,14.7036,15.3835,15.897,16.2512,16.4575,16.5309,16.4896,16.3541,16.1463,15.888,15.6003,15.3021,15.0095,14.735,14.4865,14.2678,14.0783,13.9135,13.7664,13.628,13.4889,13.3398,13.1725,12.9796,12.755,12.4932,12.1888,11.8369,11.4328,10.9724,10.4527,9.8724,9.2322,8.5344,7.7835,6.9849,6.1448,5.2693,4.3645,3.4358,2.4881,1.5259,0.55388,-0.42308,-1.3997,-2.3701,-3.3286,-4.2689,-5.1859,-6.0747,-6.932,-7.7557,-8.5452,-9.3015,-10.0267,-10.7239,-11.397,-12.0502,-12.6877,-13.3132,-13.9302,-14.541,-15.1471,-15.7485,-16.3439,-16.93,-17.5016,-18.0515,-18.5702,-19.0463,HEA127,N,marche02,Cycle_2
-18.3199,-18.7907,-19.2246,-19.603,-19.9018,-20.0945,-20.1539,-20.0558,-19.7805,-19.3155,-18.656,-17.8044,-16.7682,-15.5572,-14.1811,-12.6486,-10.9692,-9.1558,-7.2283,-5.2149,-3.1512,-1.0768,0.96917,2.9535,4.8516,6.6494,8.3415,9.9281,11.4099,12.7846,14.044,15.1741,16.1567,16.9726,17.6055,18.045,18.2889,18.3449,18.2301,17.9705,17.5987,17.1516,16.6682,16.1865,15.7412,15.3605,15.0634,14.8573,14.7373,14.6868,14.6813,14.6936,14.6999,14.6852,14.6461,14.589,14.5245,14.4583,14.3835,14.2766,14.1015,13.8179,13.3931,12.8112,12.0771,11.2146,10.2596,9.2509,8.2221,7.1949,6.1777,5.1661,4.1485,3.1111,2.0432,0.94159,-0.18877,-1.3353,-2.4808,-3.6075,-4.7003,-5.7494,-6.7501,-7.7029,-8.6121,-9.4837,-10.3247,-11.1419,-11.9407,-12.7252,-13.4976,-14.2577,-15.0039,-15.7335,-16.4433,-17.1312,-17.7958,-18.4361,-19.051,-19.6378,-20.1914,HEA127,N,marche03,Cycle_1
-18.3199,-18.7907,-19.2246,-19.603,-19.9018,-20.0945,-20.1539,-20.0558,-19.7805,-19.3155,-18.656,-17.8044,-16.7682,-15.5572,-14.1811,-12.6486,-10.9692,-9.1558,-7.2283,-5.2149,-3.1512,-1.0768,0.96917,2.9535,4.8516,6.6494,8.3415,9.9281,11.4099,12.7846,14.044,15.1741,16.1567,16.9726,17.6055,18.045,18.2889,18.3449,18.2301,17.9705,17.5987,17.1516,16.6682,16.1865,15.7412,15.3605,15.0634,14.8573,14.7373,14.6868,14.6813,14.6936,14.6999,14.6852,14.6461,14.589,14.5245,14.4583,14.3835,14.2766,14.1015,13.8179,13.3931,12.8112,12.0771,11.2146,10.2596,9.2509,8.2221,7.1949,6.1777,5.1661,4.1485,3.1111,2.0432,0.94159,-0.18877,-1.3353,-2.4808,-3.6075,-4.7003,-5.7494,-6.7501,-7.7029,-8.6121,-9.4837,-10.3247,-11.1419,-11.9407,-12.7252,-13.4976,-14.2577,-15.0039,-15.7335,-16.4433,-17.1312,-17.7958,-18.4361,-19.051,-19.6378,-20.1914,HEA127,N,marche03,Cycle_2
-18.8402,-19.32,-19.7433,-20.0892,-20.3356,-20.4604,-20.4429,-20.2654,-19.9139,-19.3792,-18.6568,-17.7465,-16.6517,-15.3785,-13.9358,-12.3355,-10.5935,-8.73,-6.7703,-4.744,-2.6836,-0.6226,1.4069,3.376,5.2609,7.0433,8.7097,10.2511,11.6602,12.9308,14.0561,15.0282,15.8391,16.4812,16.9494,17.2429,17.3664,17.3316,17.157,16.8678,16.4933,16.0653,15.615,15.1706,14.7559,14.3884,14.0786,13.8297,13.6384,13.4954,13.3882,13.3036,13.2301,13.1595,13.0872,13.0105,12.9256,12.8248,12.6949,12.517,12.2694,11.9311,11.4866,10.9287,10.2603,9.4935,8.6475,7.7439,6.8035,5.8421,4.8694,3.8885,2.8982,1.8952,0.87717,-0.15531,-1.1976,-2.2413,-3.2753,-4.2876,-5.2668,-6.2038,-7.0926,-7.9305,-8.718,-9.4582,-10.1563,-10.8186,-11.4524,-12.065,-12.6635,-13.2542,-13.8427,-14.4331,-15.0275,-15.6261,-16.2258,-16.8209,-17.402,-17.9574,-18.4732,HEA127,N,marche04,Cycle_1
